datetime,pm25,no2,o3
2020-12-14 08:00:00+00:00,7.523999999999999,31.60809090909091,17.558333333333334
2020-12-14 09:00:00+00:00,7.128399999999999,31.453833333333336,18.865
2020-12-14 10:00:00+00:00,7.3006,27.043090909090907,21.138666666666666
2020-12-14 11:00:00+00:00,5.501600000000001,27.465272727272726,23.02
2020-12-14 12:00:00+00:00,4.3456,34.714166666666664,22.862
2020-12-14 13:00:00+00:00,5.3758,39.951166666666666,22.608
2020-12-14 14:00:00+00:00,5.21,41.621833333333335,19.875
2020-12-14 15:00:00+00:00,5.0058,44.008916666666664,18.018
2020-12-14 16:00:00+00:00,5.9084,43.01290909090909,13.716333333333333
2020-12-14 17:00:00+00:00,6.1524,42.68054545454545,11.002333333333333
2020-12-14 18:00:00+00:00,7.303,40.4105,13.799
2020-12-14 19:00:00+00:00,7.9154,39.447250000000004,9.894
2020-12-14 20:00:00+00:00,7.9888,33.688250000000004,13.579666666666666
2020-12-14 21:00:00+00:00,5.9356,29.37375,16.204
2020-12-14 22:00:00+00:00,4.4916,26.503833333333333,15.912
2020-12-14 23:00:00+00:00,4.3974,23.13491666666667,16.46466666666667
2020-12-15 00:00:00+00:00,3.1995999999999998,19.665833333333335,19.227666666666668
2020-12-15 01:00:00+00:00,3.134,19.289416666666664,20.018
2020-12-15 02:00:00+00:00,4.162,20.164666666666665,21.170666666666666
2020-12-15 03:00:00+00:00,4.7338000000000005,19.746333333333336,17.539
2020-12-15 04:00:00+00:00,5.581,22.51816666666667,14.445666666666666
2020-12-15 05:00:00+00:00,4.8982,28.764916666666668,12.49
2020-12-15 06:00:00+00:00,6.8048,36.650083333333335,11.424333333333331
2020-12-15 07:00:00+00:00,7.3934,45.71883333333333,5.653666666666666
2020-12-15 08:00:00+00:00,7.433400000000001,46.067,6.364999999999999
2020-12-15 09:00:00+00:00,8.3644,42.621272727272725,10.800666666666666
2020-12-15 10:00:00+00:00,9.092600000000001,40.10341666666667,10.967666666666666
2020-12-15 11:00:00+00:00,9.7356,37.88554545454545,12.725
2020-12-15 12:00:00+00:00,10.3562,39.80327272727273,10.732
2020-12-15 13:00:00+00:00,11.239799999999999,41.566818181818185,10.7565
2020-12-15 14:00:00+00:00,11.4224,44.36533333333333,8.2785
2020-12-15 15:00:00+00:00,12.4862,43.24041666666667,4.288
2020-12-15 16:00:00+00:00,13.140800000000002,42.086,3.3176666666666663
2020-12-15 17:00:00+00:00,14.8552,36.766,3.6406666666666667
2020-12-15 18:00:00+00:00,16.4116,33.20936363636363,3.4916666666666667
2020-12-15 19:00:00+00:00,13.450799999999997,32.162,2.5356666666666667
2020-12-15 20:00:00+00:00,7.9684,30.629499999999997,1.5846666666666664
2020-12-15 21:00:00+00:00,8.2848,31.163749999999997,1.0
2020-12-15 22:00:00+00:00,9.782,32.315416666666664,2.327666666666667
2020-12-15 23:00:00+00:00,11.081,34.35408333333333,5.243333333333333
